customer_id,first_name,last_name,date_of_birth,signup_date,city,occupation,monthly_income,credit_score,email,age
CUST102760,John,Davis,1966-06-09,2024-06-19,Pretoria,Teacher,18307.81,731.0,john.davis7@webmail.co.za,60.2
CUST102761,Susan,Patel,2002-06-19,2021-07-15,Kimberley,Manager,22648.5,733.0,susan.patel321@outlook.com,24.2
CUST102762,Barbara,Dlamini,1960-07-15,2019-12-16,Durban,Engineer,50726.96,572.0,barbara.dlamini153@webmail.co.za,66.1
CUST102763,Mary,Pretorius,1962-02-26,2023-05-02,Pretoria,Artisan,6843.87,733.0,mary.pretorius829@gmail.com,64.5
CUST102764,Michael,Ndlovu,1983-09-22,2020-04-20,Kimberley,Accountant,21634.49,679.0,michael.ndlovu584@webmail.co.za,42.9
CUST102765,Naledi,Patel,1945-03-28,2016-06-26,Nelspruit,Manager,41792.39,595.0,naledi.patel921@yahoo.com,81.4
CUST102766,Barbara,Botha,1989-05-19,2016-03-30,Johannesburg,Civil Servant,13589.22,636.0,barbara.botha486@yahoo.com,37.2
CUST102767,Sofia,Ndlovu,1968-01-10,2018-10-10,Johannesburg,Consultant,34683.97,692.0,sofia.ndlovu373@outlook.com,58.6
CUST102768,Jessica,Miller,2004-08-22,2021-12-25,Johannesburg,Retired,33731.71,589.0,jessica.miller655@gmail.com,22.0
CUST102769,Carlos,Nkosi,1987-03-06,2016-07-24,Port Elizabeth,Manager,11241.87,677.0,carlos.nkosi863@gmail.com,39.4
CUST102770,Lerato,Jones,1948-03-09,2021-05-16,Bloemfontein,Civil Servant,28344.46,780.0,lerato.jones876@yahoo.com,78.4
CUST102771,Mary,Smith,1950-08-26,2018-02-14,Pretoria,Student,18574.28,737.0,mary.smith675@outlook.com,76.0
CUST102772,Michael,Khumalo,1950-05-19,2023-01-20,Johannesburg,Technician,34532.6,650.0,michael.khumalo870@gmail.com,76.2
CUST102773,Amara,Nkosi,2003-02-09,2015-04-30,Durban,Consultant,40210.09,671.0,amara.nkosi405@gmail.com,23.5
CUST102774,Naledi,Johnson,1986-09-22,2020-06-06,East London,Artisan,34178.89,602.0,naledi.johnson643@yahoo.com,39.9
CUST102775,Elizabeth,Van Der Merwe,1971-01-31,2015-08-10,Pretoria,Nurse,28100.86,604.0,elizabeth.van der merwe997@webmail.co.za,55.5
CUST102776,Thabo,Van Der Merwe,1957-03-25,2018-10-30,Cape Town,Accountant,31994.61,512.0,thabo.van der merwe438@gmail.com,69.4
CUST102777,Ahmed,Pretorius,1998-04-16,2015-03-07,East London,Student,13284.6,673.0,ahmed.pretorius287@outlook.com,28.3
CUST102778,Richard,Martinez,1957-04-18,2020-06-07,East London,Sales Rep,26411.34,711.0,richard.martinez144@outlook.com,69.3
CUST102779,Mary,Garcia,1988-02-09,2023-11-19,Port Elizabeth,Retired,16682.41,644.0,mary.garcia602@webmail.co.za,38.5
CUST102780,Elizabeth,Dlamini,1991-07-25,2016-02-28,Kimberley,Technician,49957.27,571.0,elizabeth.dlamini476@gmail.com,35.1
CUST102781,Fatima,Brown,1962-12-22,2023-07-07,Nelspruit,Engineer,40535.88,656.0,fatima.brown226@webmail.co.za,63.6
CUST102782,Wei,Van Der Merwe,1975-10-19,2021-10-07,Johannesburg,Artisan,40466.95,650.0,wei.van der merwe485@gmail.com,50.8
CUST102783,Raj,Chen,1958-08-08,2020-11-04,Kimberley,Artisan,75214.17,731.0,raj.chen802@yahoo.com,68.0
CUST102784,Fatima,Ndlovu,1968-02-12,2021-12-10,Johannesburg,Manager,22070.86,647.0,fatima.ndlovu388@outlook.com,58.5
CUST102785,Patricia,Dlamini,2003-11-15,2018-11-21,Port Elizabeth,Retired,19352.86,834.0,patricia.dlamini149@gmail.com,22.7
CUST102786,Elizabeth,Patel,1987-04-13,2023-03-24,Kimberley,Manager,21760.21,650.0,elizabeth.patel323@gmail.com,39.3
CUST102787,Mary,Dlamini,1996-08-22,2024-01-11,Kimberley,Teacher,10287.23,607.0,mary.dlamini371@gmail.com,30.0
CUST102788,James,Van Der Merwe,1977-12-23,2024-01-05,Johannesburg,Unknown,10784.34,628.0,james.van der merwe659@gmail.com,48.6
CUST102789,Raj,Pretorius,1959-08-01,2018-02-13,Johannesburg,Civil Servant,39052.49,712.0,raj.pretorius207@yahoo.com,67.0
CUST102790,Fatima,Pretorius,1988-06-26,2022-07-29,Durban,Manager,11648.3,568.0,fatima.pretorius596@yahoo.com,38.1
CUST102791,John,Mokoena,1975-07-15,2016-09-18,Durban,Sales Rep,14115.83,726.0,john.mokoena767@outlook.com,51.1
CUST102792,Chidi,Khan,1955-10-16,2020-09-26,Durban,Driver,25310.33,659.0,chidi.khan385@gmail.com,70.8
CUST102793,Naledi,Miller,1970-02-27,2015-01-12,Port Elizabeth,Retired,21008.1,683.0,naledi.miller959@yahoo.com,56.5
CUST102794,Robert,Smith,1983-09-22,2017-03-29,Pretoria,Artisan,45770.33,598.0,robert.smith537@outlook.com,42.9
CUST102795,Fatima,Rodriguez,1989-11-08,2022-04-26,Bloemfontein,Civil Servant,27897.07,579.0,fatima.rodriguez651@webmail.co.za,36.8
CUST102796,Priya,Botha,1959-11-02,2025-02-15,Nelspruit,Civil Servant,16662.55,471.0,priya.botha340@outlook.com,66.8
CUST102797,Sipho,Williams,1998-06-08,2015-07-27,Bloemfontein,Unknown,48193.52,784.0,sipho.williams195@yahoo.com,28.2
CUST102798,Amara,Khumalo,1968-02-26,2021-06-20,Pretoria,Driver,41659.09,735.0,amara.khumalo350@gmail.com,58.5
CUST102799,Richard,Jones,1961-07-16,2022-05-17,Bloemfontein,Consultant,11538.1,711.0,richard.jones277@gmail.com,65.1
CUST102800,Mei,Martinez,1956-11-26,2025-10-19,East London,Manager,31299.58,681.0,mei.martinez91@outlook.com,69.7
CUST102801,Joseph,Brown,1994-01-20,2022-08-03,Nelspruit,Student,17517.47,443.0,joseph.brown710@outlook.com,32.6
CUST102802,Sofia,Khan,1966-08-09,2016-03-11,Kimberley,Unknown,17242.58,582.0,sofia.khan31@yahoo.com,60.0
CUST102803,Robert,Silva,1974-06-27,2016-09-12,Durban,Accountant,82595.36,627.0,robert.silva660@yahoo.com,52.1
CUST102804,Jennifer,Khan,1958-08-05,2022-05-13,Kimberley,Entrepreneur,28985.84,553.0,jennifer.khan26@yahoo.com,68.0
CUST102805,Sofia,Patel,1986-11-07,2017-07-01,Nelspruit,Driver,23611.21,498.0,sofia.patel125@gmail.com,39.8
CUST102806,Elizabeth,Garcia,1992-08-22,2025-10-01,Cape Town,Unknown,28310.01,562.0,elizabeth.garcia730@gmail.com,34.0
CUST102807,Elizabeth,Dlamini,1965-09-15,2025-08-30,Bloemfontein,Entrepreneur,45458.0,654.0,elizabeth.dlamini299@outlook.com,60.9
CUST102808,Mei,Williams,2002-08-25,2025-12-26,Cape Town,Unknown,17659.64,654.0,mei.williams947@gmail.com,24.0
CUST102809,Michael,Rodriguez,1946-11-13,2018-05-24,Port Elizabeth,Manager,27289.63,732.0,michael.rodriguez401@yahoo.com,79.8
CUST102810,Thabo,Dlamini,1953-02-09,2023-04-21,Johannesburg,Manager,39894.86,836.0,thabo.dlamini621@webmail.co.za,73.5
CUST102811,Elizabeth,Chen,1980-11-30,2022-09-05,Durban,Entrepreneur,10830.99,712.0,elizabeth.chen76@yahoo.com,45.7
CUST102812,Michael,Williams,1987-10-14,2015-05-31,Bloemfontein,Student,48750.13,634.0,michael.williams280@outlook.com,38.8
CUST102813,Carlos,Silva,1960-04-16,2018-01-28,Pretoria,Unknown,10269.07,812.0,carlos.silva292@gmail.com,66.3
CUST102814,Michael,Ndlovu,1978-10-19,2017-05-24,Johannesburg,Entrepreneur,23214.68,508.0,michael.ndlovu623@outlook.com,47.8
CUST102815,Patricia,Botha,1964-06-03,2019-04-18,Pretoria,Accountant,10308.25,463.0,patricia.botha821@gmail.com,62.2
CUST102816,Lerato,Dlamini,1978-10-19,2026-01-14,Bloemfontein,Manager,14274.77,570.0,lerato.dlamini742@gmail.com,47.8
CUST102817,Priya,Khumalo,1985-03-21,2024-10-16,Polokwane,Nurse,58606.45,723.0,priya.khumalo145@webmail.co.za,41.4
CUST102818,John,Patel,2004-05-04,2018-05-26,Cape Town,Unknown,50346.01,665.0,john.patel804@outlook.com,22.3
CUST102819,Amara,Van Der Merwe,1972-10-18,2021-02-20,Port Elizabeth,Technician,53679.87,548.0,amara.van der merwe618@yahoo.com,53.8
CUST102820,Naledi,Brown,1984-07-16,2017-03-24,Cape Town,Teacher,11277.98,585.0,naledi.brown585@yahoo.com,42.1
CUST102821,Raj,Dlamini,1980-04-05,2018-03-19,Cape Town,Teacher,14319.34,538.0,raj.dlamini136@yahoo.com,46.4
CUST102822,John,Smith,1964-05-15,2015-10-02,Cape Town,Retired,32988.81,538.0,,62.3
CUST102823,Sofia,Ndlovu,1960-06-09,2022-06-11,Polokwane,Manager,41323.66,790.0,sofia.ndlovu746@outlook.com,66.2
CUST102824,Zanele,Silva,2005-04-04,2022-08-10,Kimberley,Artisan,16652.1,637.0,zanele.silva748@outlook.com,21.4
CUST102825,Raj,Botha,1957-08-14,2024-09-16,East London,Unknown,19008.61,809.0,raj.botha484@webmail.co.za,69.0
CUST102826,Barbara,Miller,1993-03-16,2025-02-03,Pretoria,Engineer,13645.86,570.0,barbara.miller203@yahoo.com,33.4
CUST102827,Carlos,Rodriguez,1953-12-10,2016-11-08,Kimberley,Retired,72761.86,694.0,carlos.rodriguez101@webmail.co.za,72.7
CUST102828,Kagiso,Khumalo,1994-01-24,2023-08-10,Port Elizabeth,Teacher,20232.12,670.0,kagiso.khumalo436@webmail.co.za,32.6
CUST102829,John,Rodriguez,1956-04-30,2016-07-23,Bloemfontein,Retired,27413.08,729.0,john.rodriguez853@gmail.com,70.3
CUST102830,Fatima,Brown,2003-12-30,2019-04-30,East London,Driver,28287.82,673.0,fatima.brown445@yahoo.com,22.6
CUST102831,Mei,Miller,1986-11-05,2020-12-20,East London,Nurse,52227.91,739.0,mei.miller739@webmail.co.za,39.8
CUST102832,Elizabeth,Rodriguez,1950-07-01,2015-07-29,Port Elizabeth,Accountant,15191.94,700.0,elizabeth.rodriguez720@outlook.com,76.1
CUST102833,Naledi,Dlamini,1987-04-14,2016-10-25,Port Elizabeth,Manager,54228.21,552.0,naledi.dlamini298@yahoo.com,39.3
CUST102834,Richard,Pretorius,1981-10-27,2018-02-20,Pretoria,Student,12491.05,716.0,richard.pretorius347@outlook.com,44.8
CUST102835,Naledi,Dlamini,1965-08-04,2016-06-23,East London,Student,54145.61,641.0,naledi.dlamini464@outlook.com,61.0
CUST102836,Carlos,Rodriguez,1960-11-26,2025-10-26,East London,Student,9612.51,580.0,carlos.rodriguez245@outlook.com,65.7
CUST102837,Ahmed,Chen,1988-11-04,2018-05-04,Port Elizabeth,Engineer,25267.31,712.0,ahmed.chen483@outlook.com,37.8
CUST102838,Michael,Silva,1990-03-22,2020-10-20,Polokwane,Unknown,71343.56,733.0,michael.silva446@gmail.com,36.4
CUST102839,Sofia,Martinez,1964-12-16,2026-07-17,Cape Town,Sales Rep,40878.26,650.0,sofia.martinez263@yahoo.com,61.7
CUST102840,Joseph,Ndlovu,1998-06-13,2021-07-24,Port Elizabeth,Teacher,34639.34,618.0,joseph.ndlovu133@outlook.com,28.2
CUST102841,Amara,Jones,1961-05-26,2019-10-07,Kimberley,Civil Servant,14342.05,525.0,amara.jones348@outlook.com,65.2
CUST102842,Wei,Botha,1949-04-06,2025-10-08,Polokwane,Retired,17311.38,488.0,wei.botha963@gmail.com,77.4
CUST102843,Jessica,Botha,1981-08-04,2017-07-30,Polokwane,Teacher,60272.88,628.0,jessica.botha279@webmail.co.za,45.0
CUST102844,Joseph,Brown,1951-07-14,2017-01-29,Nelspruit,Sales Rep,35717.77,721.0,joseph.brown864@outlook.com,75.1
CUST102845,Joseph,Davis,1961-11-16,2021-03-14,East London,Civil Servant,45896.75,598.0,joseph.davis195@gmail.com,64.7
CUST102846,Priya,Garcia,1975-12-09,2019-12-13,East London,Student,28121.12,779.0,priya.garcia199@yahoo.com,50.7
CUST102847,Richard,Pretorius,1962-06-20,2024-03-25,Port Elizabeth,Nurse,22719.1,632.0,richard.pretorius611@yahoo.com,64.2
CUST102848,William,Johnson,1958-02-11,2015-06-27,,Student,42616.51,632.0,william.johnson725@yahoo.com,68.5
CUST102849,Barbara,Jones,1987-11-23,2022-02-25,Polokwane,Nurse,31432.94,650.0,barbara.jones589@webmail.co.za,38.7
CUST102850,Michael,Miller,1978-05-14,2023-03-26,Bloemfontein,Manager,24294.96,738.0,michael.miller253@gmail.com,48.3
CUST102851,Richard,Khumalo,1996-03-23,2026-04-04,Cape Town,Nurse,11517.19,564.0,richard.khumalo221@outlook.com,30.4
CUST102852,Patricia,Garcia,1980-06-15,2016-09-08,Nelspruit,Student,47683.7,638.0,patricia.garcia746@gmail.com,46.2
CUST102853,Robert,Dlamini,1974-06-28,2017-11-07,Pretoria,Civil Servant,35031.95,601.0,robert.dlamini384@outlook.com,52.1
CUST102854,Chidi,Khan,1960-12-08,2025-10-19,Pretoria,Engineer,18699.33,599.0,chidi.khan806@gmail.com,65.7
CUST102855,Robert,Van Der Merwe,1993-04-25,2022-04-21,Cape Town,Artisan,54587.03,653.0,robert.van der merwe785@outlook.com,33.3
CUST102856,Sipho,Williams,1957-01-04,2015-06-10,Durban,Accountant,31141.22,640.0,sipho.williams117@yahoo.com,69.6
CUST102857,Wei,Brown,1959-10-11,2015-11-24,Cape Town,Retired,31509.34,745.0,wei.brown54@webmail.co.za,66.8
CUST102858,Chidi,Williams,1996-05-02,2024-02-05,Johannesburg,Nurse,45722.11,649.0,chidi.williams861@gmail.com,30.3
CUST102859,Joseph,Pretorius,1990-03-19,2021-07-28,Johannesburg,Manager,40183.99,700.0,joseph.pretorius352@webmail.co.za,36.4
CUST102860,Michael,Chen,1982-05-21,2021-07-19,Durban,Accountant,32086.95,666.0,michael.chen72@yahoo.com,44.2
CUST102861,Fatima,Dlamini,1947-05-18,2025-03-10,Polokwane,Civil Servant,24024.97,776.0,fatima.dlamini217@gmail.com,79.2
CUST102862,Raj,Silva,1952-10-06,2017-10-16,Nelspruit,Teacher,88450.51,623.0,raj.silva667@webmail.co.za,73.9
CUST102863,Zanele,Khumalo,1975-07-01,2016-11-09,Durban,Consultant,17321.77,623.0,zanele.khumalo81@gmail.com,51.1
CUST102864,Robert,Garcia,1990-07-11,2022-02-09,Port Elizabeth,Unknown,42090.74,717.0,robert.garcia71@outlook.com,36.1
CUST102865,Mary,Dlamini,1973-04-23,2025-03-21,Nelspruit,Consultant,27289.63,622.0,mary.dlamini569@webmail.co.za,53.3
CUST102866,David,Patel,1946-01-21,2018-01-27,Polokwane,Retired,35342.03,695.0,david.patel87@gmail.com,80.6
CUST102867,Jennifer,Smith,1956-03-29,2022-11-21,Kimberley,Retired,56390.39,650.0,jennifer.smith927@outlook.com,70.4
CUST102868,Priya,Mokoena,1980-11-30,2016-10-06,Port Elizabeth,Engineer,22315.86,562.0,priya.mokoena544@gmail.com,45.7
CUST102869,Michael,Ndlovu,1987-05-07,2016-12-28,Cape Town,Retired,38603.64,788.0,michael.ndlovu30@outlook.com,39.3
CUST102870,Elizabeth,Johnson,1947-01-15,2025-06-10,Cape Town,Driver,31550.17,606.0,elizabeth.johnson528@yahoo.com,79.6
CUST102871,Sofia,Garcia,1947-08-24,2016-05-13,Polokwane,Student,18310.3,650.0,sofia.garcia13@webmail.co.za,79.0
CUST102872,Raj,Martinez,1960-12-09,2015-04-13,Johannesburg,Unknown,57231.48,712.0,raj.martinez877@outlook.com,65.7
CUST102873,Michael,Davis,1950-02-04,2023-12-22,Port Elizabeth,Teacher,41221.39,650.0,michael.davis730@gmail.com,76.5
CUST102874,Richard,Miller,1978-01-22,2019-03-14,Pretoria,Manager,20728.61,636.0,richard.miller756@webmail.co.za,48.6
CUST102875,Thabo,Chen,1952-07-18,2019-08-05,Kimberley,Civil Servant,52164.44,627.0,thabo.chen838@gmail.com,74.1
CUST102876,Lerato,Rodriguez,1984-07-16,2024-04-06,Kimberley,Nurse,16336.35,585.0,lerato.rodriguez861@webmail.co.za,42.1
CUST102877,Fatima,Ndlovu,1992-05-29,2017-01-31,Port Elizabeth,Accountant,26440.16,651.0,fatima.ndlovu764@gmail.com,34.2
CUST102878,Priya,Silva,2004-03-14,2022-07-13,Bloemfontein,Consultant,20794.96,633.0,priya.silva854@gmail.com,22.4
CUST102879,Sofia,Williams,2002-11-07,2018-08-19,Pretoria,Unknown,42225.82,667.0,sofia.williams223@gmail.com,23.8
CUST102880,Mary,Davis,1961-09-04,2016-03-17,Polokwane,Driver,20174.81,650.0,mary.davis232@webmail.co.za,64.9
CUST102881,Linda,Johnson,1946-10-18,2022-12-18,Durban,Manager,27289.63,652.0,linda.johnson924@outlook.com,79.8
CUST102882,Sipho,Pretorius,1965-02-03,2018-09-09,Polokwane,Retired,38433.17,764.0,sipho.pretorius109@outlook.com,61.5
CUST102883,Mary,Jones,1988-03-20,2025-01-13,Kimberley,Teacher,21479.42,735.0,mary.jones109@webmail.co.za,38.4
CUST102884,Barbara,Van Der Merwe,1948-08-25,2025-08-23,Cape Town,Driver,80646.49,652.0,barbara.van der merwe184@outlook.com,78.0
CUST102885,John,Jones,1966-12-11,2024-10-31,Durban,Driver,17203.35,650.0,john.jones349@outlook.com,59.7
CUST102886,Fatima,Davis,1963-03-07,2018-09-25,Pretoria,Sales Rep,11551.74,598.0,fatima.davis541@webmail.co.za,63.4
CUST102887,Robert,Mokoena,1958-05-19,2017-09-27,Nelspruit,Consultant,44965.89,642.0,robert.mokoena440@gmail.com,68.2
CUST102888,John,Van Der Merwe,1988-01-27,2025-05-04,,Accountant,7408.29,519.0,john.van der merwe515@webmail.co.za,38.5
CUST102889,Michael,Brown,1985-03-16,2020-03-30,Cape Town,Manager,65847.06,614.0,,41.4
CUST102890,John,Jones,1977-08-31,2023-03-13,Pretoria,Civil Servant,28596.86,811.0,john.jones427@outlook.com,49.0
CUST102891,Sipho,Botha,2000-07-22,2024-07-30,East London,Entrepreneur,11427.85,617.0,sipho.botha353@yahoo.com,26.1
CUST102892,Barbara,Davis,1951-04-17,2018-03-20,Kimberley,Unknown,15228.46,512.0,barbara.davis958@yahoo.com,75.3
CUST102893,Fatima,Jones,1954-02-17,2016-05-18,Port Elizabeth,Student,10092.49,728.0,fatima.jones366@outlook.com,72.5
CUST102894,William,Khan,1968-05-22,2022-03-28,Johannesburg,Consultant,33851.2,685.0,william.khan518@gmail.com,58.2
CUST102895,Naledi,Williams,1985-01-03,2021-11-01,Cape Town,Accountant,12135.03,725.0,naledi.williams215@outlook.com,41.6
CUST102896,Lerato,Botha,1980-08-17,2018-02-16,Johannesburg,Nurse,36361.05,623.0,lerato.botha809@outlook.com,46.0
CUST102897,Kagiso,Botha,1949-07-08,2021-10-09,Cape Town,Consultant,22406.48,559.0,kagiso.botha480@webmail.co.za,77.1
CUST102898,Mei,Van Der Merwe,2003-06-18,2024-02-26,Port Elizabeth,Sales Rep,20227.16,633.0,mei.van der merwe138@webmail.co.za,23.2
CUST102899,Michael,Miller,1963-08-11,2019-01-20,Durban,Retired,27289.63,700.0,michael.miller569@gmail.com,63.0
CUST102900,Thabo,Williams,1966-11-24,2017-10-22,Pretoria,Engineer,39108.96,643.0,thabo.williams846@yahoo.com,59.7
CUST102901,Mei,Martinez,1983-01-15,2023-05-25,Polokwane,Civil Servant,53502.4,685.0,mei.martinez992@outlook.com,43.6
CUST102902,Priya,Davis,2002-08-27,2024-02-07,Port Elizabeth,Nurse,18393.14,602.0,priya.davis420@gmail.com,24.0
CUST102903,Zanele,Nkosi,1985-06-04,2026-01-19,Polokwane,Unknown,26426.28,688.0,zanele.nkosi147@yahoo.com,41.2
CUST102904,Kagiso,Mokoena,2003-03-29,2016-09-16,Bloemfontein,Manager,18376.05,650.0,kagiso.mokoena297@yahoo.com,23.4
CUST102905,Priya,Pretorius,1956-06-11,2025-04-19,Durban,Civil Servant,29667.06,586.0,priya.pretorius954@webmail.co.za,70.2
CUST102906,Zanele,Khan,1982-09-30,2023-11-11,Kimberley,Student,16865.51,650.0,zanele.khan191@webmail.co.za,43.9
CUST102907,Carlos,Patel,1995-07-24,2023-02-17,Port Elizabeth,Engineer,20859.02,615.0,carlos.patel57@gmail.com,31.1
CUST102908,John,Williams,1976-01-19,2018-08-17,Nelspruit,Entrepreneur,20922.9,706.0,john.williams644@gmail.com,50.6
CUST102909,Barbara,Johnson,1967-02-03,2015-04-04,Johannesburg,Student,27289.63,729.0,barbara.johnson437@outlook.com,59.5
CUST102910,Patricia,Johnson,2005-01-25,2020-11-16,Nelspruit,Teacher,26950.93,695.0,patricia.johnson388@gmail.com,21.6
CUST102911,Robert,Mokoena,1953-08-08,2018-04-23,Polokwane,Retired,36453.07,503.0,robert.mokoena998@yahoo.com,73.0
CUST102912,Jessica,Jones,1970-01-25,2018-05-10,Durban,Engineer,25230.33,650.0,jessica.jones658@gmail.com,56.6
CUST102913,Linda,Nkosi,1998-04-10,2025-09-26,Polokwane,Sales Rep,18999.13,593.0,linda.nkosi162@outlook.com,28.3
CUST102914,Susan,Williams,1999-12-05,2016-10-09,Polokwane,Nurse,30175.02,578.0,susan.williams897@gmail.com,26.7
CUST102915,Joseph,Pretorius,2004-10-19,2025-10-26,Nelspruit,Engineer,15516.97,601.0,joseph.pretorius974@yahoo.com,21.8
CUST102916,Zanele,Chen,1998-12-22,2020-11-01,Durban,Consultant,37854.1,733.0,zanele.chen985@webmail.co.za,27.6
CUST102917,Carlos,Williams,1948-02-10,2024-09-15,Nelspruit,Student,22668.26,713.0,,78.5
CUST102918,Priya,Johnson,2001-09-18,2018-04-14,Polokwane,Technician,30415.62,612.0,priya.johnson158@outlook.com,24.9
CUST102919,Richard,Rodriguez,1971-02-13,2022-05-05,Pretoria,Unknown,30699.89,703.0,richard.rodriguez165@outlook.com,55.5
CUST102920,David,Davis,1984-09-30,2021-06-12,Pretoria,Technician,70328.14,680.0,david.davis119@webmail.co.za,41.9
CUST102921,Wei,Miller,1969-01-19,2025-09-14,Durban,Nurse,33824.82,647.0,wei.miller372@yahoo.com,57.6
CUST102922,Patricia,Dlamini,1994-08-19,2017-01-28,Port Elizabeth,Engineer,28111.43,753.0,patricia.dlamini710@gmail.com,32.0
CUST102923,Naledi,Williams,1980-02-17,2017-05-15,Nelspruit,Nurse,17757.75,590.0,naledi.williams344@webmail.co.za,46.5
CUST102924,Susan,Williams,1996-07-29,2025-12-28,Nelspruit,Engineer,43539.82,655.0,susan.williams360@gmail.com,30.0
CUST102925,Jennifer,Patel,1956-10-27,2016-02-19,Cape Town,Retired,22876.76,555.0,jennifer.patel44@webmail.co.za,69.8
CUST102926,Zanele,Nkosi,1956-04-14,2022-05-08,Cape Town,Artisan,10772.07,560.0,zanele.nkosi62@gmail.com,70.3
CUST102927,David,Miller,1971-11-12,2015-09-14,Johannesburg,Nurse,23931.41,528.0,david.miller238@webmail.co.za,54.8
CUST102928,Jennifer,Pretorius,1945-04-16,2015-11-22,East London,Consultant,30178.77,561.0,jennifer.pretorius122@yahoo.com,81.3
CUST102929,Kagiso,Davis,1987-04-07,2021-11-30,Pretoria,Technician,16463.43,657.0,kagiso.davis74@webmail.co.za,39.4
CUST102930,Jennifer,Davis,1963-01-22,2021-05-21,Polokwane,Teacher,25061.59,623.0,jennifer.davis181@gmail.com,63.6
CUST102931,Lerato,Johnson,1978-12-30,2021-08-20,Polokwane,Unknown,25773.71,650.0,lerato.johnson320@yahoo.com,47.6
CUST102932,Jennifer,Martinez,1949-04-09,2020-06-26,Cape Town,Unknown,26015.69,623.0,jennifer.martinez49@yahoo.com,77.3
CUST102933,Susan,Ndlovu,1955-05-30,2023-08-07,East London,Retired,56431.63,810.0,susan.ndlovu502@yahoo.com,71.2
CUST102934,Mei,Chen,1982-12-29,2026-06-28,Polokwane,Entrepreneur,27289.63,548.0,mei.chen442@outlook.com,43.6
CUST102935,Linda,Brown,1963-08-24,2018-03-12,Kimberley,Consultant,91151.8,538.0,linda.brown275@yahoo.com,63.0
CUST102936,Wei,Jones,1958-02-05,2018-09-30,Polokwane,Entrepreneur,26378.35,574.0,wei.jones510@gmail.com,68.5
CUST102937,Chidi,Martinez,1958-12-17,2018-09-28,Pretoria,Unknown,38105.99,644.0,chidi.martinez987@webmail.co.za,67.7
CUST102938,Ahmed,Johnson,1958-02-07,2023-11-03,Kimberley,Nurse,29047.91,696.0,ahmed.johnson696@yahoo.com,68.5
CUST102939,Jennifer,Brown,1982-12-29,2019-01-12,Durban,Nurse,9550.85,706.0,jennifer.brown691@outlook.com,43.6
CUST102940,Amara,Mokoena,1955-03-25,2022-11-02,Nelspruit,Entrepreneur,14271.98,735.0,amara.mokoena578@gmail.com,71.4
CUST102941,Fatima,Pretorius,1967-02-15,2020-03-01,Pretoria,Sales Rep,19642.18,640.0,fatima.pretorius683@outlook.com,59.5
CUST102942,Wei,Khumalo,1986-12-17,2022-01-15,Kimberley,Student,48836.43,614.0,wei.khumalo693@webmail.co.za,39.7
CUST102943,Michael,Brown,1976-05-02,2024-08-07,Polokwane,Nurse,11724.16,797.0,michael.brown463@gmail.com,50.3
CUST102944,Raj,Nkosi,1981-06-07,2020-12-14,Bloemfontein,Sales Rep,16099.73,650.0,,45.2
CUST102945,Patricia,Dlamini,1960-04-21,2020-07-02,Durban,Teacher,29700.24,656.0,patricia.dlamini231@yahoo.com,66.3
CUST102946,Sipho,Patel,2001-11-22,2018-02-03,Cape Town,Accountant,35728.85,689.0,sipho.patel23@webmail.co.za,24.7
CUST102947,Jessica,Jones,1970-03-31,2020-12-22,Kimberley,Teacher,35088.63,819.0,jessica.jones547@yahoo.com,56.4
CUST102948,Thabo,Khumalo,1962-07-04,2018-01-15,Nelspruit,Accountant,14907.16,501.0,thabo.khumalo703@webmail.co.za,64.1
CUST102949,Thabo,Johnson,2000-02-29,2024-10-08,Bloemfontein,Artisan,10313.46,612.0,thabo.johnson366@webmail.co.za,26.5
CUST102950,Mary,Mokoena,1984-12-21,2019-07-03,Nelspruit,Engineer,37176.64,528.0,mary.mokoena117@webmail.co.za,41.6
CUST102951,Thabo,Jones,1982-06-14,2016-06-30,Polokwane,Nurse,63568.56,650.0,thabo.jones141@webmail.co.za,44.2
CUST102952,Fatima,Pretorius,1999-02-02,2017-10-12,Pretoria,Unknown,21868.86,632.0,fatima.pretorius18@outlook.com,27.5
CUST102953,Susan,Johnson,1948-07-28,2021-03-11,Nelspruit,Nurse,13537.08,725.0,susan.johnson32@yahoo.com,78.0
CUST102954,William,Chen,1996-02-05,2025-08-11,Polokwane,Consultant,20786.77,759.0,william.chen665@yahoo.com,30.5
CUST102955,Sofia,Brown,1986-05-08,2018-06-25,Port Elizabeth,Civil Servant,34079.03,602.0,sofia.brown215@gmail.com,40.3
CUST102956,Patricia,Patel,1966-12-17,2018-01-23,Johannesburg,Retired,23391.18,710.0,patricia.patel842@gmail.com,59.7
CUST102957,Jessica,Ndlovu,1960-08-21,2019-09-16,Polokwane,Teacher,62587.21,632.0,jessica.ndlovu710@yahoo.com,66.0
CUST102958,Thabo,Nkosi,1951-05-24,2026-03-17,Pretoria,Nurse,46862.94,700.0,thabo.nkosi13@yahoo.com,75.2
CUST102959,Jessica,Chen,2002-05-28,2024-10-15,Pretoria,Student,30049.55,650.0,jessica.chen95@outlook.com,24.2
CUST102960,Fatima,Rodriguez,1953-08-28,2016-09-25,Polokwane,Manager,8328.23,633.0,fatima.rodriguez768@gmail.com,73.0
CUST102961,Susan,Johnson,1960-10-29,2022-02-09,Nelspruit,Sales Rep,17758.9,747.0,susan.johnson772@webmail.co.za,65.8
